true,prediction
1.0000001,0.9782689987434212
0.60882837,0.621009962163743
1.0,0.9785549903476607
0.96568215,0.9405602805462308
0.8049668,0.8035837912813438
0.99999994,0.9849965695169345
0.7285143,0.7375200287782528
0.74700147,0.6021438414477105
0.53636545,0.5431550558388836
1.0000001,0.9943046667313972
0.70626825,0.6967050469588346
1.0,0.9725104249057674
0.56435126,0.5715535280265671
1.0,0.9878370529636783
0.65461016,0.6687292257608025
0.59395254,0.5962745105908555
1.0,0.9903390518336685
1.0000001,0.9996697504874543
1.0000001,0.9998761353314208
1.0000002,0.9769287312141393
0.77227616,0.7690272077430749
1.0,0.9732358875694374
1.0,0.9667952814571971
0.70094055,0.6919993411620808
1.0000002,0.9777204960498849
1.0000001,0.991126575431022
0.4164305,0.4421103339490889
0.81037277,0.8102936644371505
1.0000001,0.9921966104710325
0.8078077,0.7997979431553696
0.44694424,0.4683576012169193
1.0000002,0.9837203132761233
1.0,0.9799269937293315
1.0,0.985603915215392
0.4416672,0.47132669749521927
0.99999994,0.9838439940732815
1.0,0.9739411693623106
0.22178169999999997,0.251167770540766
1.0000001,0.984985616369304
0.66312325,0.6577035778791914
0.99999994,0.9937560595398816
1.0000002,0.9825004460545155
1.0,0.9806010664535592
0.26201928,0.2667680347330978
1.0000001,0.9886581782768711
0.51370966,0.5137914221584251
0.7557013,0.7594373522426103
0.59736156,0.6211012427778231
0.76608855,0.7669315152802553
1.0,0.9786256145133658
1.0000001,0.9902274985697148
1.0,0.9901128472031241
0.40771043,0.4337169064093714
1.0,0.9862489379388663
1.0000001,0.9746587534043991
0.69354075,0.7017538143607125
0.5122882,0.5398347354576657
0.6664753,0.6602072581186742
0.6141827,0.6206012626409332
0.32565823,0.3552627694799506
1.0,0.9910954092809245
0.4813672,0.5081930956568643
0.44227225,0.45047194928626366
0.34608316,0.3732827725442444
1.0000001,0.9916474632956133
0.8223145,0.8206917175439127
1.0,0.9899702532625817
0.12523445,0.15954805548701478
0.8912551,0.8841261545005146
1.0,0.9912580165568706
0.2981548,0.3237953244019744
0.97598886,0.9657784922565951
1.0,0.9777054301435577
0.21243844999999995,0.2682327636804786
1.0000001,0.9799121867715015
1.0,0.9941688573967273
0.82245636,0.7958174180232972
1.0,0.9860223751186543
1.0000001,0.9885090093343301
1.0000001,0.987455781208704
0.7267205,0.7411169804299945
1.0,0.963450089486364
0.18017066000000004,0.21768206120603784
1.0,0.9731803523992377
1.0,0.9883415000212337
1.0,0.983845746045936
1.0000001,0.9961447555956617
0.5244108,0.5450286691256578
1.0000001,0.9993104462667488
0.5325923,0.557690786300929
0.9999999,0.983865073164737
1.0000001,0.9880547873506904
0.55342877,0.5693809766644214
1.0,0.9966150411189023
0.88994145,0.8850233087048933
1.0000001,0.9892842665992483
0.72875893,0.7371238331137572
0.48846442,0.5110221271442867
1.0,0.9709325450095371
0.96620005,0.9578581238716314
0.41440758,0.42368837816513083
0.64727104,0.6569732489043058
