true,prediction
1.0000001,0.9800954781373162
0.5828795,0.5945575220211258
1.0000001,0.9819214366254194
0.9597494,0.9360904134811179
0.7244469,0.7287386127812139
1.0000001,0.9890902659274895
0.81495386,0.8132302838154686
0.7841555,0.6439803770617788
0.66846657,0.6649164871446724
1.0000001,0.9939869568397512
0.7684641,0.7546506615383178
1.0,0.9763432449454637
0.5397894,0.5481379173337186
1.0000001,0.9895903815203116
0.7483561,0.7555272608919905
0.52336717,0.5298755420144454
1.0,0.9911512046696969
1.0000002,0.9989651245414697
1.0000001,0.9988893866667417
0.91312116,0.8930533552420995
0.5669786,0.5797506345783872
1.0000002,0.9735559796116375
1.0,0.9704249275181129
0.67455995,0.6671478682430207
1.0000001,0.9812301626999974
1.0000001,0.9914351969810552
0.4752887,0.49259216633157943
0.80571306,0.8074952318711687
1.0,0.9919165260085334
0.87330776,0.8605627337996887
0.46441483,0.4824153808118999
0.9733417,0.9598620548588435
1.0000001,0.9822482932589391
1.0000001,0.9858286510035847
0.48496944,0.5065306282286617
1.0,0.9860836207240631
1.0000002,0.977373477004071
0.32631528,0.3469879761872201
1.0000001,0.9870130176721414
0.71756047,0.7097295131075639
1.0,0.9932310535340534
0.86367875,0.8559931269594904
1.0000001,0.9823326971007155
0.31628007,0.317318073964275
1.0,0.9898071203781005
0.5435699,0.5417110614142677
0.71955943,0.7259272524245263
0.6091261,0.6308830463555295
0.7270067,0.7317294383558757
1.0000001,0.9781400679097759
1.0000002,0.9894803926845475
1.0,0.9910554652287384
0.36297926,0.3871459644980924
1.0,0.9878794357039248
1.0000002,0.9766815533065164
0.6741238,0.6794839685995664
0.43907925,0.46926572777981923
0.8258581,0.8104702227533934
0.55024093,0.5608383357923156
0.39529455,0.41530235441071717
1.0,0.989374985276715
0.53358686,0.5541823166714447
0.45864257,0.46370008782750427
0.36519042,0.3876775505740816
1.0000001,0.9917725360012164
0.8521565,0.848043335068678
1.0000001,0.9907684543014565
0.2874162,0.30572983015882477
0.8077351,0.8097316192441782
1.0000001,0.9915382625352575
0.30072597,0.32283659940429765
0.9588358,0.9495221929101129
0.92875284,0.9127289799587631
0.3540475,0.3932012900666003
1.0000001,0.9814211146509964
1.0,0.99650252658145
0.83920336,0.8139188109815445
1.0,0.9886425213190113
1.0000001,0.9902167973376157
1.0000001,0.9884135852713446
0.7407577,0.7522114972797509
0.853701,0.8282715299002767
0.3851766,0.4064863941449826
0.9498435,0.9275051638526538
1.0,0.9908554868273991
1.0000001,0.9867661574624512
0.99999994,0.9960336716567426
0.6693035,0.6766207779234092
1.0,0.9985949051386325
0.6278278,0.6426071465822064
1.0000001,0.9886843822498774
1.0000002,0.9906181289615864
0.39542022,0.41943537514527174
1.0000001,0.9974940164898345
0.87113833,0.8690613310316813
1.0000001,0.9880256996217436
0.7719592,0.7751531617534777
0.5239258,0.5417767185341873
1.0000001,0.9741234545108642
0.9475614,0.9396222076392414
0.32294878,0.34032931085452833
0.5982339,0.6089474425949425
1.0,0.9745369506662325
0.8584167,0.841663846699054
0.89238405,0.8746155180142263
1.0000001,0.9996480038387061
0.5196239,0.5332124843304974
0.74739575,0.7471399868227674
1.0,0.9806806985277239
0.8693738,0.8632631171413495
0.17905915000000006,0.207446545636902
0.591883,0.5996456243480003
0.7454829,0.7399970381902222
0.88484216,0.8654999027048016
0.62974644,0.6569769835792262
1.0,0.986752378433638
1.0000001,0.9825142082629903
1.0,0.9651086453258229
0.5029571,0.5023055071707103
0.5473746,0.5550215809587573
1.0000001,0.9810504602505089
1.0000001,0.9539924259708018
0.4380547,0.4518586644747943
0.64986444,0.6584703861497635
0.99999994,0.962739334383639
1.0,0.9790482907251182
0.82247174,0.8025745363278485
1.0,0.9827568879268969
0.80571306,0.8077439184472068
0.82943904,0.821214618393283
1.0000001,0.9938585214174068
0.9631162,0.941505961834094
0.54563487,0.5561509287433388
0.9864889,0.9754117191520767
1.0000002,0.9895739746254624
1.0000001,0.9813785479720192
1.0,0.9863558249101877
0.3944716,0.4074621288333146
0.4418499,0.4544823673586486
1.0000001,0.9762103048971168
0.49543124,0.5113652726829299
1.0000001,0.9696079947684813
0.16461636000000002,0.20693358131202944
0.52885526,0.5398756513756132
0.61095715,0.6339855769641252
0.48088384,0.4874690784599426
1.0,0.9875174652649761
0.48753393,0.5079535180346504
-0.0008721631000000452,0.06081826827210968
0.7037599,0.7116615217111181
0.56153303,0.5882588108755039
0.82729983,0.8184151855134316
0.5999302,0.6079114263537357
0.24479344000000003,0.26765741409744703
0.54753995,0.5529687415855538
1.0000001,0.9825308002155408
1.0,0.9819907437190336
0.46510336,0.5062608547470289
0.654173,0.6380138926824874
1.0000001,0.9914256808045313
0.927606,0.9130199177877312
0.96631664,0.9499865460886157
0.47714853,0.4913333293090168
0.72780025,0.7145866593275596
0.9694929,0.9547453099520321
1.0,0.9848193004979316
0.6322741,0.6456134649060504
0.33136,0.35387971288637077
0.60229605,0.6137657678373143
0.03413231299999997,0.0796186922998866
0.22053387999999996,0.2566374403538969
0.67902863,0.685141658803421
0.53786117,0.5510404485327829
0.8447691,0.8251807097763391
0.06913550000000002,0.10878352700865346
0.9627059,0.9434307393838226
0.07809606999999985,0.11456461720397504
1.0,0.9900095192979519
0.28056899999999996,0.3193425223676237
0.9494026,0.9206138547059011
0.9036733,0.8898071510630524
0.3821429,0.3949018325612177
0.43801266,0.4536890262513185
0.27405262,0.3089811216213049
0.9614188,0.9488939718505164
0.53347725,0.5461222605582217
0.9999999,0.9853025782957175
0.4143806,0.44628799676593567
0.6620681,0.6823394715506307
0.53510344,0.539829974366769
1.0000001,0.9897498695938457
0.7154944,0.7179284177505797
1.0,0.985574774775294
1.0000001,0.9908698506308683
1.0000001,0.9802842200996562
1.0000002,0.9845173166664573
0.6111646,0.6156029297263587
0.891068,0.8857228738421046
0.15061276,0.20714057025976207
1.0,0.9974980823301892
0.72085327,0.7177136518993689
0.21571556000000003,0.24282640528976568
1.0000001,0.9705235726149706
0.99999994,0.971572179742459
0.6174055,0.6290342362380892
0.6860562,0.6976434325151825
0.52075386,0.5236525746702652
0.7640301,0.7559384311875827
0.19595894000000003,0.22373677132473913
0.99999994,0.9845039389555615
1.0,0.9942634211400769
0.60509527,0.6098449266571236
0.98285353,0.963140112921854
0.52436376,0.5399238522670342
1.0000001,0.9989320542181294
1.0000001,0.9916054473751376
1.0,0.9836605537824075
0.3731264,0.3817618070054673
1.0000001,0.9887492440613692
0.6447296,0.6326506261331275
1.0,0.9879038341684201
0.23906775999999996,0.2735905456499575
0.7481108,0.7478368594312759
0.7544801,0.745609906356289
1.0,0.9749567502025605
0.9461561,0.9285312619825472
0.5686607,0.5745381998567984
0.19525634000000003,0.2272979419992257
0.06995334500000006,0.13390602981820976
0.3694735,0.37629851553297977
1.0000001,0.9818135178566527
0.92102706,0.9181976065169011
0.7523597,0.7429196299618676
0.45515552,0.46279198696513063
0.45103989999999994,0.4736921172410022
1.0000001,0.9899104964300378
0.7810844,0.7844732588920742
0.5164393,0.5368312623501366
0.8089858,0.8071365843818952
0.6223158,0.6337594972613138
0.2575895,0.28322509024786163
0.6258905,0.642095838517932
0.9330036,0.9210804216333526
1.0000002,0.9515780806632401
1.0000001,0.9890804625785208
1.0000001,0.9914865934062864
0.40562144,0.4265428523486609
0.47915003,0.49246239462935393
0.42699772,0.44151286105887305
1.0000001,0.9908885092124475
0.84823644,0.8251482119145357
0.5245167,0.5292957155974646
0.41136047,0.43548791739361276
1.0,0.9889895495368853
0.37120494,0.39668793629026083
1.0,0.9884167166095961
1.0,0.9910505376507601
0.61284137,0.6373268976604475
0.14731154999999996,0.18812859027514062
0.34354845,0.3661831999597194
0.9999999,0.9888745684522837
0.08503947,0.12283124232363019
0.8765734,0.8760278619521974
1.0,0.9857768954424422
1.0000001,0.9977792145058167
0.79318374,0.8035811105508063
0.53171253,0.5387616389497302
0.6949102,0.6876691120413154
1.0,0.9865473371875334
0.7475009,0.7466157230514863
0.9323885,0.9307724798337131
0.6541126,0.660133322277241
1.0,0.9786357637959816
0.5643033,0.561055805104537
1.0000001,0.9901286511337353
1.0000001,0.9986493017535043
0.32000172,0.33555976380525526
0.20148100999999996,0.2282900329689873
0.9664559,0.9465900384797934
1.0000002,0.9829566355224829
0.76403755,0.7605988542861144
0.6514058,0.6471115738793138
0.41718912,0.42564678737392475
1.0000001,0.9871845654275458
0.43474945,0.45155884022086745
0.58420604,0.5927303086495442
0.15009643000000006,0.17201372253051528
1.0,0.978512830508574
0.735685,0.7340553923420227
0.80571795,0.796135319612249
0.83344245,0.8299956377316728
0.5068848,0.5272564088117733
1.0,0.9898441200146632
0.5051412,0.523255036899868
0.46653342,0.4826992119005745
0.5213493,0.5269974778471115
1.0,0.9904406297872463
0.80555147,0.7916437625739681
0.7182829,0.7131701176261231
0.99144167,0.9828530425036638
0.74159443,0.7432500031093481
0.737746,0.7438421623426825
1.0,0.9811728666962405
0.3767748,0.3896098336592459
1.0000002,0.9819605245383812
1.0000001,0.9920642723516041
0.3144506,0.3372912490206451
0.50368494,0.5075110586160676
0.55749625,0.5707105690242512
1.0000001,0.9876962485919383
0.21030967999999994,0.2530699681693353
0.99999994,0.9734558715218605
1.0,0.9934746141417585
0.892689,0.8781625445173872
0.70010537,0.6961879906753203
1.0,0.9810785014858452
0.19177922999999997,0.24283326226805058
0.6008656,0.6274534101095857
1.0000002,0.9977251833230847
0.5706926,0.5839519454066465
1.0000001,0.9908746756743869
1.0,0.9839123441096532
0.41213095,0.43112303939508545
0.05594716200000005,0.09218583374793532
1.0,0.9940966338993265
1.0000001,0.981257503811765
0.5914338,0.5956664234426768
0.4748241,0.5071593897734434
1.0000001,0.9771646462226513
1.0000002,0.9826492102239285
0.25787008,0.2845321326481713
0.5376537,0.5551720189092884
1.0000001,0.9851151871191238
0.6456292,0.6469980352919666
0.9539046,0.9378211218005325
0.9774027,0.9736559095586114
0.49595508,0.5000125313798867
0.5004905,0.5136937525452353
1.0000001,0.9739494723060191
1.0000001,0.9904524163588874
0.9999999,0.9772589588216605
1.0000002,0.9936009485349913
0.7756337,0.7685913202621287
1.0,0.9704962951758174
-0.021908393000000026,0.027141208389802385
1.0,0.9883018197933636
0.47025925,0.4866913802713111
0.46159774,0.48566728262102615
1.0000001,0.9914903622968415
1.0000001,0.9895190873701024
0.99999994,0.9872632163703874
1.0000001,0.992202691371958
0.51598585,0.5326968773421398
0.9628982,0.9420082042975932
0.44845203,0.46249945080384514
0.8144571,0.8280819029220481
0.6329435,0.6326964276120081
1.0000001,0.9830613543582783
0.96540284,0.9477141225025135
0.5019604,0.5012081085695905
0.3818978,0.3992376318463108
0.80947864,0.7882045885070749
0.3994468,0.4200546695274223
0.95461583,0.9243435824008318
0.39606535,0.41713372875635135
0.7123392,0.7020692272100318
0.66534305,0.6628696959943327
1.0000001,0.982856040718098
1.0,0.9919676792395635
1.0,0.9866438486205344
1.0,0.9775564975192919
0.5985392,0.6069039414928243
0.9999998,0.9783371892016605
1.0,0.9884268709021844
1.0,0.9853504059526735
1.0,0.9856354783997952
1.0000001,0.9799315479224903
0.7661346,0.7486354707663684
0.5619374,0.6455011918410875
0.9022351,0.8890139346711101
0.9857629,0.9592539129607134
1.0,0.9875915263703756
0.41936883,0.42202635120573384
0.5395893,0.5519840082863793
1.0000001,0.9932619893670065
1.0,0.9911830798602179
0.34758323,0.3580287209828583
0.94258857,0.9341330624905664
0.63281953,0.6341554411166335
0.7647883,0.7528969151005249
0.886306,0.8818321604080528
0.34511116,0.3708852674712067
0.2917834,0.31151650568550543
0.662223,0.6672721184417546
0.9499464,0.9339045953399806
0.87288386,0.8628069334740989
1.0000001,0.9969766422484667
1.0,0.988687577653101
0.9751437,0.9484790209743246
0.63724416,0.6342579092082841
1.0000001,0.9814926175692537
0.5650957,0.598883704297587
0.6520498,0.6516831205472292
0.4520039,0.46869889177860674
1.0000001,0.9714983676160758
0.49449745,0.5084025002852747
0.49888963,0.5056767234881911
0.34859926,0.3851133107306254
0.6039657,0.61193446751732
1.0,0.9893882155881749
0.7839489,0.7823693956557963
1.0,0.987081075340764
1.0,0.9957133527923829
0.46777967,0.4780955037932628
1.0000001,0.9881303272873427
1.0000001,0.9906607576103041
0.5013795,0.5277696699241851
0.5228908,0.527185122647519
0.42726427,0.4584889087317314
0.8123465,0.805922618961977
1.0000001,0.981199806594648
1.0,0.9829782947173765
0.51612544,0.5363440256364546
1.0,0.9960436043763468
1.0000001,0.9952739355459079
0.7714454,0.7634734061973866
1.0000002,0.9960215607517214
1.0,0.9899110746083483
0.98401403,0.9625570454897252
1.0,0.9900037726119868
0.99999994,0.9953765634106055
1.0000001,0.9731231862592197
0.92833745,0.9138708553295081
1.0000001,0.998451593541964
0.64103276,0.6430543120456692
1.0000001,0.9803256932723803
0.88131607,0.8788672432586658
0.7770561,0.7778302948307974
0.4125561,0.428642013953637
0.54082614,0.5628841110635692
0.6683594,0.6645267099854234
1.0,0.9896626023701065
1.0,0.9885017168375438
0.3305912,0.3464992589303003
0.5909206,0.5836965452281939
0.64034814,0.6516270654391505
0.92523426,0.9131799966477144
0.43515256,0.455241113761372
0.7621115,0.7540246035147251
0.60150325,0.6046997377727867
0.9094287,0.9290498033867863
0.9999999,0.9956123527245636
1.0,0.9857058105567096
0.58282095,0.5872594963361787
0.5819803,0.5902692573628019
0.9552157,0.9161026091066156
0.9452064,0.9214807022139395
0.44264343,0.45847771616287963
0.97805524,0.9572389251650614
0.8546131,0.8437034344525999
0.29165545,0.30016097106111544
0.7715124,0.7602920495788437
0.81234634,0.8075238447817754
0.85870045,0.8437160348210904
1.0,0.9816302360153917
0.3163578,0.35458576209948356
0.9079881,0.8854447369952096
0.67583096,0.6762335465667595
1.0000001,0.9927316636010993
0.62902415,0.6208592029609502
0.7417708,0.7524536662095902
1.0,0.9895213010092374
1.0,0.9762667084088026
0.35269159999999994,0.37011647423982835
0.14677413000000006,0.1801842158270699
0.5384709,0.5490287901414111
0.8689841,0.853108521007681
1.0,0.9957802331400389
0.99999994,0.985292635814728
1.0,0.9827717091750736
0.70529395,0.7123148081272087
0.5773304,0.5908064886147312
0.62804306,0.6453636299275236
0.5169423,0.5222421831385105
1.0,0.9836965121188239
0.57074195,0.580935970915031
0.89124846,0.8690762473788343
0.6449146,0.6386602786087103
1.0000001,0.9899079986777579
1.0,0.9831116539820128
1.0,0.969805020560434
0.75210243,0.7472960661556425
0.91250956,0.8859558664562934
0.95963603,0.9418233291319136
0.40664485,0.4270028982327833
0.29600299999999996,0.31712464240516686
0.985287,0.9629256046045909
0.8164067,0.8052400083542327
1.0,0.9867480449023249
1.0,0.9930634181601732
1.0000002,0.9728503093682687
0.37806892,0.39923470498292873
0.55275154,0.5526568591091368
0.56730974,0.5592927849422162
1.0000002,0.9761320765036936
1.0000001,0.9895638313843327
0.74095166,0.7542391931385497
0.6796913,0.6856549793074305
0.6621396,0.6592388168629466
1.0,0.9894615186298796
1.0,0.9760655361996038
1.0000001,0.9842010655064157
1.0,0.9851588683975858
0.69571054,0.7005697051932942
0.73267215,0.7314517789659675
0.932144,0.8999063290237891
0.8486198,0.8485315075120959
1.0,0.9854203954068671
1.0,0.9925540882760754
0.045145805999999955,0.09407916935318161
1.0000001,0.9814815198971569
0.07965456000000004,0.12052415048339116
1.0,0.9835852083808512
0.37947264,0.407299501044153
0.8311936,0.8357254964698448
0.5906926,0.5977424037432886
0.12394642,0.17023479378312723
0.6517095,0.6686558369057886
0.7487865,0.7321494279083396
0.13788341999999998,0.1903050353878457
0.05250796999999985,0.11662382730474774
1.0,0.9697751245479896
0.6054623,0.6007118861147495
0.8353289,0.8328806607417517
0.5321716,0.5513414719033527
0.74492353,0.7417039666990553
1.0,0.9897106458629259
1.0,0.9905153951397396
1.0,0.9819332709927368
0.13005102999999996,0.16500282491570206
0.99999994,0.9904062972871728
0.6779876,0.6823927212484773
0.22395279,0.23581105195674118
0.96648127,0.9435634421460732
0.8895996,0.8861706694892914
1.0,0.978977783668917
1.0000001,0.9817033831014981
1.0,0.9787547070596336
1.0,0.9952895895603824
0.7052175,0.7063025170290093
1.0,0.9693751455084778
0.11161540400000003,0.16552383725923003
0.11959717999999997,0.16817074121282327
1.0000001,0.9914914236005512
1.0,0.9898761906871023
0.5269392,0.5403018492081628
0.7812809,0.7625044742642834
0.26998326,0.296863977165241
0.668394,0.6617371103028503
0.7499857,0.7512836518360883
0.76718086,0.7660871450718842
0.42107663,0.4385026090762243
0.8717518,0.8702719881074492
0.4724421,0.48668884392787176
0.99999994,0.9936973240503044
1.0000001,0.9850535344208746
0.6893912,0.6999289844007873
0.8577371,0.8441632427987882
0.95212966,0.9300800031065437
0.5380225,0.5418481578570948
0.6190355,0.6270610570268833
0.79740757,0.7876706531082341
0.6212329,0.6202772801317823
0.16826417000000005,0.2003357942005245
0.49417654,0.4996438155859334
1.0000001,0.984585836920638
0.28922632,0.3132637437131525
0.11956904999999995,0.16191409213446606
0.7527002,0.7560955994649431
1.0,0.9820209800093798
1.0000002,0.9737452427221327
0.4127948,0.4253640698630228
1.0,0.995039621759046
0.99999994,0.9850469157426183
0.22053038999999997,0.24292625951012026
0.99999994,0.9800402816879915
1.0,0.992535491039183
0.6019667,0.6146007036572458
1.0,0.9898947107766716
1.0000001,0.9720893775477604
0.24542821999999997,0.26923721381716154
0.85436743,0.8534768365485468
1.0000001,0.9818568296450385
1.0000001,0.9928914923087184
0.5688581,0.5722711842556536
1.0,0.980427115198498
1.0000001,0.9848404387363006
0.509208,0.519487201663658
1.0,0.9863412075385991
0.5633439,0.5670588175091027
0.48698568,0.5030681208148297
0.62250173,0.6256781922467192
1.0,0.9857652515480836
1.0000001,0.987620356014119
1.0000001,0.9863306540105845
0.42219567,0.442956597192544
0.22411165999999993,0.2765284613159822
1.0,0.9882138349835339
0.65573937,0.6528469360033409
1.0000002,0.9879668137508217
0.96375066,0.9400112525617704
0.7732555,0.7611326760274721
0.8002043,0.8004568310562614
0.63825554,0.6374664663074396
1.0000001,0.9966243038583052
1.0,0.9917070311060812
0.9407613,0.933263703355436
1.0,0.9880045052525007
0.63740987,0.6330534538333845
0.8987714,0.8989719466868248
-0.01994868999999999,0.025733344077097597
0.4922193,0.5154989807259639
0.31548846,0.35544310895161524
0.9999999,0.9810791768424293
1.0,0.9915876812949926
0.5275268,0.5295583618190739
1.0000001,0.9969375192945518
0.65854084,0.6669011126250252
1.0000001,0.9781536161069051
0.6589257,0.6703375018626985
0.64379376,0.6370151172480153
0.9269774,0.9070780676720107
0.48056656,0.4958967868117943
0.39929473,0.4088965642662292
1.0000001,0.9753525642287181
0.5776111,0.5818680323256585
0.63721836,0.6444624672753648
0.7822964,0.7874190612475992
0.7518892,0.7328585027838296
0.99999994,0.9721781498405475
0.41988426,0.4375798756061859
0.48753393,0.5182701555024241
0.99999994,0.9884282691282703
1.0000001,0.9939234145172449
0.8814304,0.8601704185534034
0.6410172,0.6618659089368484
0.1434276,0.17860856890190024
1.0,0.9920622798146423
1.0,0.9836340321967176
0.40874293,0.4197177041336724
0.9498435,0.9323266268207943
0.6431837,0.6481701478575087
1.0,0.9954663568061402
0.51499987,0.528443672211729
0.2255351,0.25967981835281384
0.6659055,0.662684403292961
0.6363309,0.740748532910977
0.94712716,0.9443530266836223
0.8122175,0.8036731067005203
0.4047848600000001,0.424718447125175
0.4986446,0.5074749358224897
0.62034607,0.6195602712614253
0.46201855000000003,0.4724783324332408
0.64150494,0.6486174981333581
0.5494084,0.5556355122083668
1.0000001,0.9888574074069993
0.86654747,0.8589346855684126
0.8636813,0.8622782219241178
0.6262332,0.6337703283551884
0.99999994,0.9831030245023153
0.56052107,0.571547830448556
0.3771178700000001,0.396227404491008
0.3972626,0.40822815311765537
0.27684316,0.30780361777671533
0.3414512,0.3689277747220113
0.17460513,0.20602110603597446
1.0,1.0007446625990835
0.23700662,0.26566948165421383
0.87573886,0.868616354450406
1.0000001,0.9778983871154485
0.9400048,0.9284812722486231
0.91933066,0.9099328532410141
0.32753038,0.3545996745690743
0.11075456999999989,0.15035663519416786
1.0,0.9836652151789669
0.29304343,0.3261136783282846
0.4802464,0.48397278817273703
1.0000001,0.9937216901845467
1.0,0.9993908264588476
0.99999994,0.98195918340848
0.46384758,0.479355625988287
0.43656176,0.4445320450109805
0.45557827,0.463878185952303
0.5503676,0.5558581899571285
1.0,0.9691800701111283
0.32497782,0.341265253530165
0.13758515000000004,0.17654835888413478
0.10539151999999996,0.14965853075121238
0.6727268,0.6675037981259636
1.0,0.9888920467618301
0.7213615,0.7225047453004141
0.26363775000000006,0.29183695168882623
0.79432154,0.7787653025826816
1.0,0.9911623308107091
0.44822136,0.4541721055255665
0.13889291999999998,0.1933741852899149
0.5213312,0.5130790068658009
1.0000001,0.9931960906144977
0.48003834,0.5092309939482236
0.43586382,0.46190959153494
0.51730865,0.5138309155246445
0.9114541,0.8976141582421079
0.69766694,0.6992391619856303
0.7108695,0.7207938530044875
0.5415895,0.5582771857668856
0.717281,0.7458233479668271
1.0000001,0.9918925891547808
0.7754616,0.7858666087207279
0.24033033999999998,0.2677273187052167
1.0,0.9809299910091506
0.9999999,0.9879768587308864
0.99345577,0.9897732497987561
0.6685012,0.6842229625121871
0.22400518000000003,0.25602730079511826
0.45603937,0.471372531391607
1.0,0.9858769103447129
0.92499983,0.903731507209594
0.51139736,0.5303201061654601
1.0000001,0.986646159223389
1.0,0.9878929673519783
1.0,0.9815100293052554
0.3240541,0.351016195292708
0.5426746,0.5534024815059698
1.0000002,0.9831312623246579
-0.028200846000000057,0.016088840610229083
0.7694321,0.7561606710930704
0.65331787,0.6581711185056205
1.0,0.98933922893396
0.51631904,0.5261017792732865
0.45618048,0.4767188414564128
0.98998976,0.9854572249687865
1.0,0.9797891398401678
0.53854895,0.550424601167064
0.6964512,0.6890082548194792
0.702081,0.7125727590985429
0.86332214,0.8493488012953
1.0,0.9888245518836994
0.5853845,0.5974429157615008
1.0,0.9530593334507171
1.0,0.9737399015914122
0.16232961,0.18827339361481243
1.0000001,0.9967714413778888
0.96631664,0.9501661022504448
0.9807363,0.9663453932980846
0.5533745,0.5761962016989829
0.5089998,0.5257508660398553
0.41623357,0.44461798220496446
0.41885245,0.4290744270901608
1.0000001,0.9940147596249722
0.32205424,0.3461570726845499
1.0,0.9844795232572225
0.8490828,0.7608790220719002
0.32962142999999994,0.36746656127103117
0.60571533,0.612130964488965
0.488804,0.5085120316152321
0.33122197,0.3506392255613983
1.0,0.9908699205351531
0.53661335,0.5477867850207974
0.52454686,0.5286422746167541
1.0,0.9947675760193546
0.69301224,0.6898580083662869
1.0,0.9782997611115247
0.6738085,0.6919810608287948
0.82906675,0.8291648707537969
0.6488302,0.6687209726056547
0.907957,0.889525428986438
0.85732263,0.8415963724379493
1.0,0.9897211095637857
0.79005015,0.7777553998954294
1.0,0.9869532460023244
0.6858324,0.6824400893417495
0.8557032,0.8527672606574844
0.56024957,0.5744529560648195
0.8711641,0.8528410235844268
1.0,0.999500865460297
0.40629503,0.4270375820543072
0.90264964,0.8849300162141363
0.46109283,0.47371930228153053
0.27816907,0.3100968203338475
0.48059595,0.48886286636311116
0.17888875000000004,0.22315748350341713
1.0,0.9949278546463807
0.74257374,0.7394615751338562
0.74174416,0.7483403624126089
0.7620061,0.7627822657168597
0.51469624,0.5227404633289554
0.99999994,0.9788841114198784
1.0000001,0.9871597162513386
0.9999998,0.9911140938603775
0.4099614,0.4226556179823709
0.3908506,0.4186561376214636
0.33091414,0.37273336336124563
0.6708327,0.6919949331329684
1.0000001,0.990334451347499
0.74156576,0.7457480172402239
0.2859678,0.31753208935762045
0.40955377,0.4139494788843539
1.0000002,0.9978697611989737
0.8616618,0.8598341236973989
0.4876564,0.48601582923708697
0.6920137,0.6960023179909665
0.5857619,0.583809085359489
0.7740628,0.7667631889721018
0.87618566,0.8610920581946062
0.59534365,0.5926562087582345
0.88446593,0.8633320608386388
1.0,0.9906090452260485
1.0000001,0.9870012884731265
0.4477777,0.4763220167259914
0.48708507,0.49887203939955116
0.53909963,0.5497962875235378
0.5067166,0.5342757714117574
0.79217345,0.7800969737079999
0.42995274,0.47277147630076694
0.56366324,0.5739940781195896
1.0,0.9790561909299593
0.43311965,0.4462463346843285
1.0000001,0.987431417623327
1.0000002,0.9809087943424319
1.0000001,0.98844743763847
0.55519783,0.5617801289164563
1.0,0.9899687176492558
1.0000001,0.9882175567484368
1.0,0.9911830897178122
0.48512244,0.5025969565915639
0.67759365,0.6805086887869585
1.0,0.9890658821706876
0.99999994,0.9846777313828265
1.0000001,0.9839167870462695
1.0000001,0.9943246346633996
0.73779726,0.7384975520171867
0.2804191,0.30149661911918546
0.81944424,0.8241484878430261
1.0,0.9932963343192895
0.7008165,0.7051825735185775
0.5856661,0.5857902045533221
0.8245984,0.7974707450765315
0.42308992,0.4454049953190025
0.21623893000000005,0.2562129661152453
1.0000001,0.9967930582104364
0.56946576,0.574182006702495
0.66664827,0.6688386028863472
0.9999999,0.9812739508838958
1.0,0.9902125758891271
0.5884611,0.5813155660502647
1.0,0.9767020940907978
1.0,0.9840558259166678
1.0000001,0.9684043990980993
1.0,0.9872349430615375
0.6973408,0.6995768557450841
0.18663883000000003,0.22638499158724368
0.96807486,0.9483420386729046
1.0,0.991466561338141
0.8087173,0.7966948423595286
0.4824171,0.5065199236235796
1.0,0.9811435821427291
1.0000001,0.9828370680974192
0.27694798,0.31424240896199696
1.0,0.9920282677095009
0.65438265,0.6507479900129947
1.0,0.9911217337609584
0.7080176,0.7123143715215015
1.0000001,0.9873617272502639
0.8483117,0.8363243858651999
1.0,0.9876445744584048
0.72071123,0.7065842888866318
1.0000001,0.9922373968165386
1.0000002,0.9864544280426155
0.99999994,0.9764272310368948
0.34970248,0.35800710329100305
0.6396831,0.6485677663124005
0.36698008,0.38452091561704527
0.59335643,0.5914106497067598
0.7758938,0.7812219500639623
0.55375177,0.5640424774974951
0.15185442999999998,0.1811286788707991
0.4103058,0.4241467775327856
1.0000002,0.9942404971703529
0.15115855999999994,0.19818557232471512
1.0,0.996756703552681
0.8085667,0.8043539486417273
0.45384473,0.4741876899372205
0.320064,0.35239970970228784
0.7763161,0.7664319349475072
0.5238482,0.5371750364084579
1.0,0.9792459392256582
1.0000001,0.9882461177173834
0.55850554,0.5601185056148006
1.0000001,0.9769914566053648
0.9597193,0.9423233791098826
0.9727354,0.9535514737683658
1.0,0.9794371613515869
0.6176591,0.6261789874237605
1.0,0.9807183078388758
0.77850187,0.7695821587654017
0.5276265,0.5382193032409126
0.6157574,0.6230983782035442
1.0,0.9886858716885383
0.40598226,0.43855013328879844
0.46384767,0.4898271151804767
0.13862929999999996,0.1777449609802405
0.37144517999999993,0.3762259711385415
0.5096291,0.521474604720149
0.72845614,0.7360929025959886
0.7568414,0.7468682661030037
0.5396297,0.5501367987568091
1.0,0.9886015969525647
0.5433817,0.5701068005486501
0.69274384,0.6875581553512914
1.0,0.9828279759704295
0.9263184,0.913448756933287
1.0,0.9842737633448877
0.22665177000000003,0.25135268426755963
0.9567745,0.9352760327768164
0.6025038,0.6145227101363258
0.9778248,0.9553933613243109
1.0000001,0.9883895201069652
0.9999998,0.9718788774541367
0.90618134,0.89260960404742
0.64716095,0.6586847917752725
0.50414515,0.5126805284361524
0.97480583,0.9620227406700549
0.7441484,0.751200210654166
1.0000001,0.9737052381110448
1.0000001,0.9835390603048639
0.41069183,0.42943289197166157
0.6729321,0.675356826667623
1.0000001,0.9763813139073506
0.82677597,0.8146469247527209
0.40514845,0.4184117220894011
1.0000002,0.9648130970315613
0.9236568,0.9079761910907715
